"evalue"
0
33635.2565922125
6631.10696669964
0
0
0
4953.81942361538
0
20621.2768138224
0
0
0
0
0
0
0
18972.6192507674
13433.1686848541
26871.4729756913
17624.2414390032
0
15057.6829410317
18654.668307904
0
0
0
0
31418.3055714455
0
146274.130873329
0
64627.017287542
0
0
0
0
0
0
37764.1357900451
0
52656.0437574976
34056.7701380626
0
0
0
0
0
0
0
22633.2930564573
0
0
0
0
0
0
0
32056.4728588801
0
0
70928.2204511479
39746.4355433187
0
0
22304.356142945
0
27227.2275323632
18202.7956161134
7921.08124993324
17789.517096076
12800.7502382951
19629.9880643486
19598.3548318735
7720.86133664104
0
33410.5922334041
0
0
0
4797.48824652907
0
1955.29578363903
3779.38059954959
3695.35837017441
13796.429829446
8693.65763950225
28187.3132779517
20223.7478192379
0
0
22551.5062236538
0
0
29366.2722083079
28701.0163351502
0
0
0
0
45489.5443254824
0
44094.1404913188
78354.6565591283
102493.576245704
0
0
0
0
0
0
0
126628.061199066
73369.0436779262
0
0
43790.1164321083
56331.4478738385
0
33396.3759099024
0
0
0
0
27654.1386396797
0
64105.3240514176
0
37735.9044000767
0
38264.8497344565
0
0
0
0
19355.7747413344
0
38004.7726298371
0
52231.8174338865
65792.2519585087
106231.973628255
0
39237.3207856514
22463.6422483985
0
32772.4682830582
0
48239.9002733109
51389.4504562955
46459.261004265
0
58737.2099044792
45218.8144731122
0
0
0
33387.2828769799
55732.3135560545
35008.0776556115
26898.7916541172
29149.2885956075
14986.0336125069
0
0
0
36172.7137769582
83944.050651424
0
0
0
39260.646995794
0
102143.867900957
57961.4582951282
49491.951324061
0
51008.4881514418
117924.474673204
52803.7714869109
0
102038.943222442
34519.4456622573
62033.052928978
197883.517763772
34502.8870301183
0
31117.5370507016
0
0
27683.7216923779
0
0
0
0
0
0
11682.4172828307
16432.4490784158
0
15407.4697744989
0
0
0
0
0
23873.1888298866
13371.3070831758
9739.75878096094
7761.89610340322
0
13371.9223683527
0
26682.8635720444
0
14162.3049608962
0
0
0
0
0
2959.78178914362
838.084338235665
2941.26081457111
0
1408.95731533256
104.552171074174
599.84220486346
1431.94983150756
404.331472931975
0
1299.64855238158
1807.82695322427
2527.56553809637
5793.57915413373
0
10059.855461914
23014.630865424
0
24302.1884233164
13296.684146406
81733.3622707807
0
9895.82412487954
0
0
0
0
0
0
0
0
9488.01111085007
0
8129.72278546889
0
0
2026.48020156913
954.44828374185
0
0
0
0
5280.53640752358
5766.87744530911
5406.79375638467
0
2467.26689400519
0
12465.7771072049
0
0
0
0
17711.0386427816
42946.1914347619
0
0
14190.5307455151
0
6612.50145565003
0
0
0
7399.70057611191
0
45115.8728008592
13302.9661285831
0
37368.4681468874
0
0
0
0
0
0
0
0
5987.63261882179
0
7029.05460255701
7907.49506559311
16160.3648521497
0
0
5514.42623596157
8771.56462496044
5940.3612067599
0
0
7517.94195136542
0
13733.3802692086
21125.8555139718
0
0
0
10694.0748468062
11930.0193819684
0
625.805746859036
0
0
0
0
0
0
0
2198.74208549111
1546.92315511677
0
0
779.431669746526
0
0
0
3592.84806651985
3683.88483549379
6311.30153730136
0
0
91730.4724872375
0
211975.199491728
25250.507559111
0
0
31132.7708822668
0
0
137741.262121978
0
0
0
0
0
34229.9059631353
63634.2839465421
0
0
84062.7233093077
394014.822797186
94558.4611988514
60173.3002650787
0
0
58376.4669179
0
0
0
50302.3050090643
305907.788629747
43659.0983733165
0
0
0
42089.7629424309
0
51491.0370351573
0
0
31280.7714952684
0
0
0
175203.774472172
73140.3130261318
0
0
298498.331517635
0
0
0
0
0
76509.9675032685
0
56938.7455750491
84837.0843424128
0
0
0
95515.0720760997
0
62212.384931388
106662.200586863
0
0
0
0
110609.108425694
0
0
38629.2564550045
0
94355.5246532946
68932.9322350996
56329.7484374115
86830.83736494
75357.1229844506
0
0
0
0
0
0
0
72877.5847696508
0
33294.7897292313
0
236872.853779528
0
21008.1800282246
0
0
20777.6795470762
13697.6696102056
12884.3951947328
14016.0196759554
9577.30855811995
11435.0666926334
0
8091.96674830762
0
0
0
7699.88691605708
0
6981.55102623698
8633.81736914358
4480.59328189691
0
0
0
0
0
6128.4535343107
0
0
12844.5523413212
0
17473.861800854
20683.8758603445
11113.6011585561
6947.9113431375
7718.94234385731
0
8149.07355870662
0
0
0
0
0
0
0
12894.0283000088
4610.78858614967
5484.70842908032
0
9427.80449365577
11987.4456621825
10299.0258361522
6872.39790777541
7182.91973370838
12493.7176625188
7712.33120763308
10814.665066481
0
10976.9928864759
35264.6830664155
0
0
0
0
0
6382.82608302493
0
15137.2090098305
4424.09257955636
3913.95815892376
0
0
0
0
1929.07519093002
0
4460.32204030884
3693.34897112614
0
0
268.783541383872
822.566729543663
0
0
0
33863.8846164549
0
0
26875.0160533102
16937.8662149399
12471.8776603133
9257.92201153075
5824.7680776814
0
44724.8144427998
4342.24887072693
0
1596.76178856352
0
0
1687.19574236157
1687.44241792481
224.935403809378
1569.11875418232
0
3938.84944373025
4825.67020680453
0
0
0
0
0
0
8723.57460013506
12120.1469603003
0
0
6875.56277211671
7919.91206325065
6778.98680504737
25882.367582092
35909.6853506072
0
0
14575.8971865308
16095.4333986976
9611.54238688421
0
14977.0858113537
7058.4766864071
0
10260.6968765515
0
0
0
0
12779.5053038511
19812.8400693501
0
0
0
0
23121.8007296375
0
25608.5399581425
19706.4501311901
31281.7894770821
25706.8033787791
43291.399483052
0
0
27007.2845835353
0
20847.2029990538
33064.5989062939
0
0
25872.8121863878
0
0
0
25141.1860881164
41127.6521992564
16855.3107143499
0
0
30959.2351821531
0
0
0
0
0
30526.0958665545
44199.6729147196
24937.9558073647
0
0
0
0
0
0
0
0
18144.8213951003
29451.7227541483
43918.545705727
0
0
0
0
0
30786.5804764156
0
26881.9672202311
37536.437379192
0
0
0
29843.957054453
52543.7684332524
0
60611.2432466892
26813.9130357889
42909.5074739304
31043.4422583454
0
0
32455.9957935986
0
0
28990.3582879698
21414.9871588857
0
211696.613579364
40968.6654079769
